doc_id,label
0,27
1,11
2,44
3,4
4,20
5,42
6,21
7,3
8,28
9,35
10,20
11,23
12,4
13,48
14,46
15,4
16,28
17,21
18,21
19,33
20,21
21,20
22,28
23,41
24,4
25,35
26,20
27,35
28,42
29,21
30,46
31,46
32,35
33,21
34,28
35,35
36,21
37,39
38,20
39,35
40,12
41,49
42,47
43,4
44,35
45,27
46,4
47,35
48,32
49,35
50,11
51,32
52,21
53,44
54,4
55,42
56,4
57,4
58,12
59,28
60,12
61,4
62,35
63,21
64,35
65,21
66,35
67,35
68,42
69,35
70,28
71,4
72,27
73,49
74,4
75,48
76,4
77,28
78,21
79,27
80,42
81,4
82,21
83,23
84,21
85,4
86,21
87,4
88,12
89,28
90,21
91,35
92,4
93,35
94,21
95,20
96,4
97,4
98,4
99,4
100,21
101,35
102,35
103,12
104,35
105,35
106,35
107,21
108,11
109,28
110,27
111,4
112,4
113,4
114,20
115,46
116,48
117,20
118,35
119,4
120,21
121,35
122,35
123,35
124,20
125,21
126,12
127,4
128,42
129,21
130,27
131,32
132,35
133,42
134,21
135,20
136,16
137,4
138,35
139,4
140,35
141,35
142,35
143,35
144,35
145,35
146,4
147,35
148,28
149,20
150,35
151,20
152,35
153,11
154,35
155,32
156,35
157,4
158,35
159,21
160,4
161,21
162,35
163,13
164,4
165,35
166,20
167,20
168,21
169,11
170,20
171,4
172,35
173,12
174,35
175,42
176,28
177,21
178,4
179,49
180,4
181,27
182,4
183,4
184,35
185,20
186,4
187,21
188,27
189,4
190,21
191,28
192,28
193,28
194,11
195,20
196,21
197,35
198,33
199,27
200,35
201,35
202,35
203,4
204,32
205,12
206,4
207,20
208,21
209,21
210,21
211,35
212,44
213,28
214,35
215,12
216,8
217,40
218,35
219,27
220,35
221,48
222,28
223,4
224,4
225,10
226,40
227,12
228,35
229,33
230,3
231,35
232,28
233,35
234,21
235,35
236,35
237,21
238,40
239,21
240,27
241,20
242,20
243,21
244,35
245,4
246,4
247,21
248,20
249,35
250,28
251,20
252,35
253,35
254,35
255,21
256,48
257,35
258,35
259,21
260,35
261,20
262,11
263,21
264,4
265,20
266,48
267,11
268,21
269,20
270,4
271,27
272,21
273,9
274,21
275,27
276,49
277,11
278,28
279,3
280,20
281,35
282,20
283,20
284,20
285,20
286,20
287,20
288,20
289,20
290,20
291,20
292,20
293,20
294,20
295,21
296,12
297,12
298,21
299,35
300,27
301,35
302,28
303,4
304,46
305,4
306,12
307,35
308,4
309,35
310,41
311,35
312,35
313,20
314,35
315,20
316,20
317,35
318,4
319,35
320,11
321,35
322,20
323,35
324,20
325,20
326,46
327,35
328,35
329,35
330,8
331,4
332,35
333,28
334,12
335,28
336,28
337,35
338,35
339,4
340,20
341,4
342,35
343,35
344,21
345,12
346,35
347,48
348,33
349,4
350,48
351,35
352,48
353,32
354,21
355,4
356,21
357,20
358,4
359,20
360,11
361,11
362,11
363,35
364,42
365,42
366,48
367,23
368,35
369,11
370,29
371,21
372,4
373,35
374,21
375,46
376,4
377,35
378,11
379,21
380,21
381,35
382,35
383,11
384,48
385,4
386,35
387,11
388,32
389,28
390,0
391,35
392,21
393,28
394,20
395,29
396,35
397,21
398,42
399,20
400,20
401,35
402,35
403,35
404,4
405,48
406,28
407,32
408,4
409,20
410,35
411,28
412,35
413,35
414,21
415,21
416,35
417,12
418,28
419,20
420,21
421,21
422,21
423,35
424,35
425,35
426,35
427,20
428,20
429,12
430,12
431,4
432,21
433,28
434,11
435,35
436,35
437,48
438,21
439,4
440,35
441,32
442,11
443,35
444,32
445,4
446,35
447,48
448,21
449,20
450,21
451,4
452,35
453,20
454,12
455,35
456,12
457,4
458,3
459,20
460,35
461,21
462,48
463,4
464,28
465,20
466,28
467,20
468,27
469,35
470,20
471,20
472,21
473,12
474,12
475,11
476,4
477,35
478,20
479,35
480,35
481,35
482,35
483,27
484,20
485,27
486,4
487,46
488,35
489,41
490,35
491,28
492,20
493,4
494,42
495,35
496,21
497,12
498,21
499,35
500,42
501,48
502,11
503,12
504,35
505,35
506,4
507,21
508,11
509,35
510,20
511,46
512,4
513,4
514,35
515,20
516,20
517,35
518,21
519,48
520,4
521,35
522,48
523,4
524,46
525,4
526,35
527,35
528,35
529,4
530,21
531,21
532,48
533,21
534,21
535,46
536,35
537,35
538,44
539,35
540,20
541,4
542,34
543,42
544,48
545,20
546,48
547,21
548,11
549,11
550,4
551,11
552,48
553,20
554,20
555,21
556,17
557,4
558,4
559,35
560,4
561,20
562,49
563,20
564,4
565,11
566,21
567,35
568,21
569,21
570,32
571,35
572,11
573,21
574,20
575,21
576,4
577,11
578,0
579,35
580,12
581,12
582,48
583,35
584,35
585,4
586,4
587,4
588,11
589,20
590,12
591,4
592,35
593,46
594,35
595,21
596,42
597,35
598,12
599,35
600,21
601,28
602,35
603,35
604,20
605,27
606,21
607,11
608,12
609,12
610,48
611,48
612,11
613,27
614,28
615,48
616,35
617,48
618,35
619,21
620,35
621,32
622,11
623,11
624,35
625,48
626,32
627,35
628,35
629,28
630,11
631,20
632,4
633,35
634,46
635,48
636,20
637,35
638,33
639,20
640,35
641,49
642,32
643,32
644,29
645,35
646,48
647,20
648,20
649,35
650,6
651,35
652,35
653,35
654,35
655,35
656,48
657,35
658,35
659,48
660,35
661,48
662,4
663,35
664,21
665,35
666,32
667,20
668,11
669,46
670,28
671,11
672,34
673,35
674,35
675,35
676,20
677,42
678,46
679,35
680,21
681,21
682,4
683,46
684,48
685,35
686,7
687,48
688,42
689,11
690,28
691,21
692,11
693,47
694,35
695,35
696,4
697,4
698,27
699,48
700,4
701,21
702,28
703,4
704,34
705,12
706,35
707,20
708,20
709,35
710,35
711,28
712,4
713,48
714,21
715,21
716,35
717,35
718,20
719,4
720,20
721,11
722,4
723,12
724,35
725,42
726,20
727,21
728,21
729,32
730,35
731,48
732,27
733,48
734,21
735,11
736,4
737,48
738,4
739,49
740,35
741,11
742,35
743,4
744,4
745,46
746,28
747,21
748,10
749,48
750,4
751,29
752,4
753,35
754,35
755,48
756,12
757,20
758,20
759,12
760,4
761,11
762,32
763,35
764,48
765,12
766,11
767,21
768,21
769,35
770,21
771,21
772,32
773,34
774,11
775,35
776,42
777,48
778,20
779,21
780,21
781,28
782,48
783,35
784,28
785,35
786,10
787,37
788,35
789,20
790,39
791,20
792,21
793,20
794,48
795,4
796,35
797,28
798,6
799,28
800,48
801,4
802,35
803,20
804,35
805,48
806,20
807,21
808,35
809,21
810,21
811,35
812,4
813,20
814,11
815,20
816,35
817,28
818,35
819,21
820,4
821,35
822,4
823,48
824,35
825,20
826,48
827,35
828,48
829,35
830,12
831,48
832,11
833,11
834,35
835,20
836,48
837,35
838,21
839,48
840,35
841,35
842,4
843,4
844,21
845,48
846,35
847,21
848,21
849,20
850,48
851,35
852,21
853,21
854,4
855,35
856,11
857,35
858,11
859,21
860,20
861,35
862,21
863,48
864,29
865,4
866,4
867,20
868,35
869,35
870,35
871,35
872,20
873,11
874,4
875,47
876,35
877,49
878,4
879,35
880,20
881,35
882,28
883,20
884,35
885,11
886,46
887,4
888,27
889,36
890,21
891,20
892,48
893,35
894,35
895,20
896,48
897,21
898,28
899,20
900,20
901,46
902,35
903,48
904,3
905,20
906,21
907,12
908,46
909,35
910,11
911,11
912,4
913,21
914,35
915,48
916,35
917,48
918,4
919,21
920,12
921,21
922,20
923,20
924,20
925,35
926,48
927,21
928,12
929,35
930,21
931,12
932,28
933,3
934,35
935,48
936,4
937,11
938,42
939,35
940,35
941,35
942,20
943,35
944,21
945,42
946,11
947,48
948,0
949,20
950,4
951,35
952,35
953,4
954,35
955,4
956,48
957,12
958,20
959,35
960,21
961,35
962,20
963,20
964,35
965,20
966,35
967,12
968,21
969,6
970,48
971,35
972,4
973,21
974,42
975,21
976,48
977,35
978,28
979,8
980,20
981,4
982,23
983,20
984,11
985,35
986,4
987,48
988,23
989,4
990,4
991,20
992,27
993,35
994,20
995,48
996,4
997,35
998,35
999,28
1000,12
1001,21
1002,11
1003,21
1004,35
1005,20
1006,12
1007,20
1008,21
1009,32
1010,42
1011,21
1012,48
1013,7
1014,35
1015,4
1016,11
1017,35
1018,29
1019,21
1020,32
1021,12
1022,35
1023,35
1024,20
1025,35
1026,33
1027,35
1028,46
1029,48
1030,35
1031,4
1032,21
1033,20
1034,20
1035,12
1036,48
1037,32
1038,48
1039,35
1040,35
1041,20
1042,48
1043,42
1044,12
1045,20
1046,20
1047,42
1048,35
1049,48
1050,35
1051,35
1052,21
1053,35
1054,48
1055,4
1056,35
1057,35
1058,35
1059,20
1060,20
1061,35
1062,35
1063,35
1064,42
1065,28
1066,21
1067,35
1068,21
1069,35
1070,11
1071,35
1072,4
1073,45
1074,8
1075,20
1076,49
1077,21
1078,21
1079,20
1080,48
1081,35
1082,35
1083,46
1084,35
1085,48
1086,20
1087,48
1088,44
1089,35
1090,20
1091,48
1092,20
1093,12
1094,21
1095,4
1096,42
1097,20
1098,20
1099,35
1100,35
1101,21
1102,21
1103,35
1104,48
1105,23
1106,48
1107,35
1108,21
1109,35
1110,35
1111,20
1112,0
1113,35
1114,35
1115,20
1116,20
1117,20
1118,35
1119,20
1120,28
1121,35
1122,11
1123,12
1124,35
1125,48
1126,21
1127,28
1128,48
1129,35
1130,21
1131,46
1132,35
1133,35
1134,35
1135,35
1136,35
1137,28
1138,35
1139,35
1140,20
1141,12
1142,48
1143,28
1144,48
1145,35
1146,35
1147,21
1148,11
1149,4
1150,48
1151,11
1152,35
1153,4
1154,21
1155,35
1156,46
1157,48
1158,21
1159,35
1160,21
1161,20
1162,21
1163,12
1164,35
1165,35
1166,36
1167,35
1168,35
1169,20
1170,35
1171,21
1172,27
1173,35
1174,41
1175,35
1176,23
1177,20
1178,20
1179,20
1180,21
1181,35
1182,48
1183,4
1184,35
1185,48
1186,21
1187,20
1188,48
1189,20
1190,21
1191,28
1192,35
1193,35
1194,35
1195,37
1196,35
1197,35
1198,20
1199,35
1200,20
1201,20
1202,35
1203,48
1204,20
1205,28
1206,4
1207,35
1208,27
1209,4
1210,35
1211,21
1212,48
1213,35
1214,20
1215,12
1216,28
1217,32
1218,35
1219,35
1220,35
1221,35
1222,35
1223,20
1224,47
1225,21
1226,20
1227,35
1228,28
1229,20
1230,35
1231,35
1232,3
1233,11
1234,35
1235,12
1236,35
1237,35
1238,21
1239,48
1240,21
1241,4
1242,11
1243,20
1244,8
1245,4
1246,35
1247,23
1248,28
1249,4
1250,35
1251,35
1252,11
1253,46
1254,12
1255,21
1256,21
1257,20
1258,20
1259,21
1260,49
1261,21
1262,35
1263,35
1264,20
1265,35
1266,20
1267,46
1268,35
1269,35
1270,35
1271,35
1272,4
1273,35
1274,20
1275,4
1276,28
1277,12
1278,35
1279,27
1280,27
1281,20
1282,20
1283,48
1284,35
1285,11
1286,44
1287,35
1288,20
1289,48
1290,11
1291,21
1292,21
1293,33
1294,48
1295,20
1296,35
1297,35
1298,20
1299,21
1300,4
1301,35
1302,35
1303,35
1304,38
1305,20
1306,20
1307,20
1308,11
1309,48
1310,21
1311,11
1312,21
1313,21
1314,20
1315,35
1316,21
1317,35
1318,35
1319,4
1320,4
1321,48
1322,35
1323,48
1324,28
1325,39
1326,28
1327,35
1328,20
1329,48
1330,4
1331,35
1332,20
1333,48
1334,12
1335,21
1336,3
1337,21
1338,21
1339,21
1340,48
1341,35
1342,11
1343,20
1344,35
1345,20
1346,11
1347,27
1348,35
1349,20
1350,20
1351,48
1352,28
1353,27
1354,35
1355,20
1356,20
1357,21
1358,20
1359,4
1360,27
1361,35
1362,20
1363,20
1364,34
1365,20
1366,35
1367,35
1368,20
1369,48
1370,11
1371,35
1372,20
1373,4
1374,34
1375,27
1376,30
1377,32
1378,42
1379,20
1380,17
1381,35
1382,35
1383,48
1384,20
1385,4
1386,20
1387,35
1388,42
1389,12
1390,35
1391,11
1392,20
1393,20
1394,27
1395,20
1396,35
1397,21
1398,20
1399,12
1400,35
1401,35
1402,12
1403,28
1404,48
1405,12
1406,20
1407,35
1408,35
1409,46
1410,4
1411,35
1412,48
1413,21
1414,35
1415,21
1416,4
1417,4
1418,20
1419,23
1420,20
1421,12
1422,21
1423,12
1424,35
1425,4
1426,35
1427,48
1428,49
1429,4
1430,42
1431,20
1432,20
1433,48
1434,12
1435,48
1436,20
1437,20
1438,35
1439,0
1440,20
1441,35
1442,11
1443,20
1444,21
1445,35
1446,28
1447,36
1448,4
1449,20
1450,4
1451,35
1452,35
1453,28
1454,20
1455,20
1456,21
1457,32
1458,46
1459,48
1460,20
1461,20
1462,35
1463,11
1464,49
1465,35
1466,20
1467,4
1468,35
1469,20
1470,4
1471,48
1472,41
1473,21
1474,21
1475,20
1476,4
1477,32
1478,21
1479,48
1480,20
1481,48
1482,20
1483,48
1484,35
1485,20
1486,20
1487,11
1488,4
1489,46
1490,20
1491,48
1492,20
1493,48
1494,20
1495,20
1496,10
1497,35
1498,36
1499,35
1500,20
1501,20
1502,33
1503,12
1504,11
1505,48
1506,20
1507,35
1508,35
1509,4
1510,48
1511,48
1512,48
1513,20
1514,35
1515,4
1516,35
1517,21
1518,35
1519,35
1520,4
1521,32
1522,4
1523,4
1524,33
1525,20
1526,20
1527,35
1528,12
1529,10
1530,20
1531,12
1532,21
1533,21
1534,35
1535,28
1536,35
1537,20
1538,36
1539,4
1540,21
1541,28
1542,35
1543,20
1544,35
1545,20
1546,20
1547,20
1548,12
1549,48
1550,48
1551,35
1552,40
1553,48
1554,35
1555,4
1556,4
1557,4
1558,35
1559,48
1560,35
1561,4
1562,1
1563,48
1564,46
1565,20
1566,46
1567,35
1568,48
1569,48
1570,20
1571,35
1572,4
1573,4
1574,48
1575,12
1576,31
1577,35
1578,4
1579,21
1580,12
1581,48
1582,28
1583,48
1584,35
1585,35
1586,35
1587,20
1588,35
1589,48
1590,20
1591,32
1592,21
1593,4
1594,34
1595,21
1596,35
1597,35
1598,21
1599,20
1600,35
1601,4
1602,20
1603,35
1604,17
1605,4
1606,20
1607,48
1608,46
1609,20
1610,35
1611,35
1612,35
1613,42
1614,11
1615,12
1616,20
1617,4
1618,35
1619,48
1620,48
1621,35
1622,21
1623,35
1624,35
1625,35
1626,35
1627,35
1628,35
1629,42
1630,4
1631,20
1632,35
1633,35
1634,35
1635,35
1636,35
1637,12
1638,11
1639,35
1640,35
1641,48
1642,21
1643,42
1644,20
1645,35
1646,17
1647,35
1648,35
1649,4
1650,35
1651,35
1652,35
1653,48
1654,21
1655,35
1656,41
1657,35
1658,35
1659,35
1660,35
1661,35
1662,11
1663,20
1664,32
1665,35
1666,4
1667,12
1668,11
1669,35
1670,48
1671,21
1672,20
1673,32
1674,35
1675,35
1676,20
1677,4
1678,20
1679,35
1680,35
1681,3
1682,20
1683,35
1684,20
1685,20
1686,46
1687,20
1688,20
1689,4
1690,11
1691,11
1692,4
1693,20
1694,4
1695,4
1696,35
1697,35
1698,11
1699,48
1700,35
1701,48
1702,32
1703,4
1704,20
1705,35
1706,35
1707,28
1708,20
1709,35
1710,27
1711,33
1712,35
1713,48
1714,4
1715,4
1716,20
1717,11
1718,4
1719,35
1720,35
1721,35
1722,46
1723,28
1724,35
1725,48
1726,20
1727,21
1728,48
1729,20
1730,28
1731,20
1732,21
1733,48
1734,28
1735,4
1736,21
1737,35
1738,28
1739,35
1740,20
1741,20
1742,35
1743,49
1744,12
1745,21
1746,48
1747,21
1748,8
1749,20
1750,32
1751,48
1752,21
1753,35
1754,11
1755,35
1756,44
1757,20
1758,28
1759,48
1760,35
1761,35
1762,4
1763,48
1764,35
1765,35
1766,35
1767,35
1768,4
1769,35
1770,35
1771,48
1772,40
1773,35
1774,35
1775,27
1776,21
1777,27
1778,48
1779,33
1780,21
1781,21
1782,4
1783,4
1784,35
1785,20
1786,8
1787,35
1788,35
1789,11
1790,28
1791,21
1792,32
1793,4
1794,4
1795,20
1796,21
1797,47
1798,28
1799,4
1800,48
1801,21
1802,20
1803,4
1804,20
1805,21
1806,35
1807,35
1808,4
1809,20
1810,21
1811,12
1812,12
1813,20
1814,35
1815,20
1816,4
1817,20
1818,20
1819,21
1820,20
1821,20
1822,35
1823,20
1824,35
1825,35
1826,35
1827,35
1828,27
1829,35
1830,11
1831,12
1832,4
1833,4
1834,20
1835,4
1836,21
1837,48
1838,35
1839,35
1840,48
1841,35
1842,11
1843,20
1844,48
1845,20
1846,4
1847,20
1848,4
1849,35
1850,35
1851,35
1852,20
1853,27
1854,4
1855,20
1856,48
1857,20
1858,48
1859,35
1860,28
1861,35
1862,35
1863,28
1864,12
1865,35
1866,35
1867,20
1868,48
1869,20
1870,48
1871,48
1872,35
1873,21
1874,35
1875,20
1876,20
1877,27
1878,48
1879,35
1880,35
1881,48
1882,35
1883,48
1884,28
1885,20
1886,12
1887,4
1888,21
1889,35
1890,35
1891,28
1892,12
1893,35
1894,48
1895,48
1896,48
1897,20
1898,4
1899,35
1900,46
1901,33
1902,48
1903,4
1904,35
1905,20
1906,21
1907,35
1908,11
1909,35
1910,48
1911,11
1912,21
1913,35
1914,35
1915,46
1916,20
1917,48
1918,20
1919,35
1920,35
1921,42
1922,4
1923,35
1924,35
1925,12
1926,12
1927,20
1928,35
1929,48
1930,20
1931,20
1932,11
1933,35
1934,35
1935,11
1936,35
1937,28
1938,20
1939,48
1940,20
1941,48
1942,20
1943,42
1944,4
1945,21
1946,4
1947,20
1948,8
1949,48
1950,20
1951,32
1952,21
1953,48
1954,4
1955,48
1956,35
1957,42
1958,21
1959,28
1960,4
1961,21
1962,21
1963,4
1964,35
1965,4
1966,7
1967,20
1968,20
1969,20
1970,46
1971,4
1972,27
1973,11
1974,35
1975,35
1976,21
1977,20
1978,48
1979,42
1980,4
1981,35
1982,35
1983,12
1984,20
1985,32
1986,4
1987,4
1988,35
1989,11
1990,48
1991,35
1992,20
1993,42
1994,12
1995,35
1996,46
1997,46
1998,33
1999,20
2000,20
2001,21
2002,4
2003,48
2004,20
2005,35
2006,35
2007,4
2008,4
2009,21
2010,48
2011,35
2012,35
2013,20
2014,4
2015,20
2016,21
2017,42
2018,20
2019,20
2020,27
2021,48
2022,11
2023,20
2024,35
2025,21
2026,11
2027,48
2028,21
2029,35
2030,4
2031,48
2032,20
2033,20
2034,4
2035,35
2036,35
2037,20
2038,20
2039,11
2040,4
2041,48
2042,35
2043,4
2044,35
2045,4
2046,20
2047,20
2048,4
2049,27
2050,41
2051,28
2052,21
2053,20
2054,35
2055,49
2056,20
2057,21
2058,4
2059,35
2060,28
2061,28
2062,42
2063,20
2064,21
2065,20
2066,12
2067,4
2068,28
2069,20
2070,20
2071,20
2072,4
2073,20
2074,21
2075,48
2076,32
2077,35
2078,21
2079,12
2080,4
2081,20
2082,20
2083,20
2084,20
2085,3
2086,20
2087,35
2088,42
2089,20
2090,48
2091,32
2092,20
2093,32
2094,20
2095,35
2096,20
2097,20
2098,20
2099,21
2100,48
2101,42
2102,20
2103,21
2104,21
2105,48
2106,4
2107,20
2108,21
2109,20
2110,20
2111,20
2112,3
2113,32
2114,20
2115,20
2116,48
2117,20
2118,12
2119,42
2120,20
2121,20
2122,12
2123,48
2124,20
2125,4
2126,20
2127,48
2128,35
2129,35
2130,46
2131,4
2132,4
2133,35
2134,21
2135,20
2136,48
2137,4
2138,20
2139,48
2140,12
2141,20
2142,48
2143,20
2144,48
2145,12
2146,20
2147,20
2148,35
2149,4
2150,35
2151,20
2152,20
2153,20
2154,20
2155,20
2156,20
2157,49
2158,46
2159,21
2160,21
2161,28
2162,48
2163,21
2164,47
2165,48
2166,21
2167,4
2168,35
2169,20
2170,32
2171,11
2172,20
2173,20
2174,35
2175,48
2176,20
2177,4
2178,49
2179,28
2180,4
2181,28
2182,20
2183,21
2184,20
2185,4
2186,21
2187,35
2188,20
2189,20
2190,4
2191,3
2192,35
2193,4
2194,48
2195,46
2196,4
2197,35
2198,48
2199,20
2200,42
2201,35
2202,20
2203,35
2204,48
2205,21
2206,20
2207,35
2208,21
2209,28
2210,35
2211,42
2212,20
2213,48
2214,21
2215,4
2216,35
2217,20
2218,21
2219,11
2220,4
2221,20
2222,32
2223,35
2224,32
2225,20
2226,34
2227,21
2228,12
2229,28
2230,35
2231,40
2232,28
2233,27
2234,3
2235,35
2236,4
2237,4
2238,35
2239,28
2240,20
2241,20
2242,28
2243,21
2244,35
2245,27
2246,32
2247,21
2248,4
2249,46
2250,35
2251,35
2252,21
2253,42
2254,48
2255,48
2256,11
2257,20
2258,4
2259,21
2260,4
2261,20
2262,42
2263,21
2264,20
2265,28
2266,21
2267,48
2268,35
2269,20
2270,20
2271,35
2272,4
2273,40
2274,48
2275,48
2276,11
2277,20
2278,35
2279,42
2280,48
2281,21
2282,48
2283,34
2284,4
2285,21
2286,48
2287,11
2288,35
2289,28
2290,21
2291,20
2292,12
2293,20
2294,20
2295,20
2296,35
2297,21
2298,17
2299,48
2300,20
2301,35
2302,35
2303,35
2304,20
2305,3
2306,32
2307,4
2308,4
2309,4
2310,35
2311,20
2312,46
2313,32
2314,35
2315,20
2316,49
2317,12
2318,20
2319,48
2320,20
2321,42
2322,35
2323,4
2324,35
2325,21
2326,35
2327,35
2328,48
2329,20
2330,35
2331,42
2332,35
2333,20
2334,20
2335,46
2336,21
2337,35
2338,40
2339,4
2340,20
2341,11
2342,28
2343,48
2344,20
2345,20
2346,48
2347,21
2348,20
2349,20
2350,48
2351,20
2352,12
2353,35
2354,4
2355,35
2356,21
2357,20
2358,21
2359,4
2360,4
2361,48
2362,28
2363,35
2364,20
2365,34
2366,4
2367,20
2368,32
2369,21
2370,20
2371,20
2372,21
2373,48
2374,20
2375,4
2376,35
2377,34
2378,35
2379,35
2380,35
2381,35
2382,20
2383,21
2384,11
2385,32
2386,35
2387,4
2388,20
2389,48
2390,20
2391,20
2392,35
2393,20
2394,42
2395,21
2396,4
2397,11
2398,20
2399,20
2400,20
2401,49
2402,27
2403,20
2404,21
2405,35
2406,21
2407,21
2408,4
2409,35
2410,20
2411,28
2412,33
2413,12
2414,20
2415,20
2416,35
2417,20
2418,12
2419,20
2420,35
2421,35
2422,48
2423,46
2424,21
2425,20
2426,40
2427,48
2428,35
2429,48
2430,4
2431,4
2432,21
2433,20
2434,48
2435,35
2436,20
2437,28
2438,20
2439,4
2440,35
2441,20
2442,46
2443,20
2444,12
2445,42
2446,35
2447,20
2448,20
2449,20
2450,35
2451,21
2452,35
2453,35
2454,4
2455,49
2456,20
2457,4
2458,32
2459,35
2460,4
2461,11
2462,27
2463,10
2464,21
2465,3
2466,4
2467,48
2468,48
2469,35
2470,35
2471,20
2472,20
2473,3
2474,48
2475,35
2476,35
2477,21
2478,20
2479,21
2480,20
2481,4
2482,35
2483,20
2484,35
2485,20
2486,35
2487,28
2488,28
2489,20
2490,35
2491,35
2492,21
2493,20
2494,21
2495,48
2496,35
2497,35
2498,20
2499,4
2500,20
2501,35
2502,32
2503,35
2504,20
2505,21
2506,21
2507,24
2508,21
2509,35
2510,42
2511,42
2512,35
2513,4
2514,4
2515,20
2516,20
2517,20
2518,4
2519,20
2520,48
2521,48
2522,27
2523,48
2524,28
2525,3
2526,20
2527,4
2528,20
2529,46
2530,28
2531,21
2532,35
2533,12
2534,35
2535,35
2536,48
2537,21
2538,11
2539,35
2540,42
2541,48
2542,35
2543,35
2544,11
2545,35
2546,35
2547,20
2548,20
2549,0
2550,46
2551,48
2552,4
2553,20
2554,4
2555,12
2556,11
2557,20
2558,35
2559,20
2560,21
2561,35
2562,11
2563,35
2564,4
2565,4
2566,35
2567,4
2568,35
2569,28
2570,4
2571,21
2572,20
2573,35
2574,35
2575,4
2576,41
2577,28
2578,27
2579,4
2580,21
2581,35
2582,20
2583,48
2584,35
2585,20
2586,20
2587,20
2588,35
2589,21
2590,35
2591,20
2592,48
2593,8
2594,21
2595,32
2596,0
2597,20
2598,28
2599,20
2600,28
2601,46
2602,28
2603,20
2604,20
2605,20
2606,35
2607,20
2608,32
2609,35
2610,28
2611,35
2612,32
2613,48
2614,12
2615,48
2616,35
2617,29
2618,21
2619,12
2620,46
2621,48
2622,35
2623,12
2624,35
2625,35
2626,35
2627,35
2628,20
2629,27
2630,46
2631,21
2632,20
2633,12
2634,35
2635,21
2636,28
2637,32
2638,21
2639,48
2640,21
2641,48
2642,20
2643,35
2644,11
2645,35
2646,35
2647,49
2648,20
2649,20
2650,4
2651,35
2652,20
2653,35
2654,4
2655,4
2656,48
2657,27
2658,27
2659,35
2660,35
2661,21
2662,20
2663,34
2664,20
2665,35
2666,35
2667,12
2668,21
2669,48
2670,28
2671,20
2672,46
2673,3
2674,46
2675,20
2676,12
2677,21
2678,20
2679,20
2680,48
2681,4
2682,35
2683,48
2684,20
2685,21
2686,35
2687,4
2688,0
2689,4
2690,11
2691,21
2692,20
2693,4
2694,4
2695,11
2696,20
2697,4
2698,35
2699,35
2700,20
2701,4
2702,20
2703,20
2704,21
2705,48
2706,20
2707,4
2708,20
2709,20
2710,20
2711,20
2712,21
2713,20
2714,20
2715,11
2716,12
2717,20
2718,20
2719,35
2720,20
2721,20
2722,35
2723,21
2724,20
2725,35
2726,40
2727,40
2728,42
2729,12
2730,20
2731,20
2732,20
2733,20
2734,21
2735,20
2736,11
2737,27
2738,4
2739,35
2740,20
2741,48
2742,4
2743,11
2744,20
2745,48
2746,11
2747,20
2748,48
2749,20
2750,35
2751,48
2752,4
2753,20
2754,20
2755,4
2756,35
2757,20
2758,28
2759,35
2760,35
2761,4
2762,49
2763,20
2764,20
2765,20
2766,20
2767,4
2768,48
2769,20
2770,21
2771,42
2772,35
2773,28
2774,35
2775,8
2776,35
2777,4
2778,11
2779,20
2780,20
2781,21
2782,20
2783,20
2784,12
2785,21
2786,35
2787,20
